date,open,high,low,close,volume,quoteVolume
"11/02/2021, 02:00:00",44807.58000000,45051.27000000,43994.02000000,44250.00000000,4145.40034300,184540982.07683789
"11/02/2021, 03:00:00",44250.00000000,44554.91000000,44010.88000000,44180.86000000,2791.70519700,123757289.11946866
"11/02/2021, 04:00:00",44180.08000000,44698.15000000,44172.57000000,44582.07000000,825.57125600,36756000.90767989
"11/02/2021, 05:00:00",44582.07000000,44582.07000000,44582.07000000,44582.07000000,0.00000000,0.00000000
"11/02/2021, 07:00:00",44583.71000000,44999.00000000,44507.00000000,44641.72000000,2359.40984600,105586295.71125404
"11/02/2021, 08:00:00",44641.71000000,44918.19000000,44397.62000000,44559.99000000,2121.32005100,94729253.67138495
"11/02/2021, 09:00:00",44559.98000000,45129.59000000,44559.98000000,44700.01000000,2885.69503200,129648498.38039203
"11/02/2021, 10:00:00",44700.00000000,45095.49000000,44500.00000000,45017.02000000,2819.24106000,126257309.41883641
"11/02/2021, 11:00:00",45017.01000000,45609.16000000,44789.11000000,45500.98000000,3446.63083900,155601476.56576339
"11/02/2021, 12:00:00",45500.98000000,46377.44000000,45351.00000000,46279.80000000,4555.92155500,208521388.03699547
"11/02/2021, 13:00:00",46279.81000000,46546.47000000,45864.40000000,46061.49000000,4197.20832600,194027754.66724067
"11/02/2021, 14:00:00",46061.48000000,46625.83000000,46060.03000000,46516.39000000,3578.10764600,166014983.80997793
"11/02/2021, 15:00:00",46516.39000000,48399.00000000,46516.39000000,47555.46000000,13364.20517400,637152612.73289668
"11/02/2021, 16:00:00",47555.46000000,48100.00000000,47233.00000000,47864.81000000,5336.00574200,254515475.14724918
"11/02/2021, 17:00:00",47864.81000000,48185.26000000,47576.58000000,47960.85000000,4946.07776600,236862476.03094766
"11/02/2021, 18:00:00",47960.86000000,48298.00000000,47337.18000000,47590.53000000,4852.40756700,231886502.35895781
"11/02/2021, 19:00:00",47590.52000000,47666.97000000,46900.00000000,47366.42000000,3618.16439500,171070096.78908613
"11/02/2021, 20:00:00",47366.43000000,48010.54000000,47311.01000000,47653.14000000,3425.20414100,163336518.84669500
"11/02/2021, 21:00:00",47653.15000000,48050.00000000,47526.28000000,47754.03000000,3150.42137400,150798893.31631415
"11/02/2021, 22:00:00",47754.02000000,48678.90000000,47000.00000000,47027.49000000,6204.93255600,297302565.32965942
"11/02/2021, 23:00:00",47027.49000000,47360.00000000,46542.29000000,46884.84000000,5079.47740900,238541749.49237101
"12/02/2021, 00:00:00",46885.07000000,47727.37000000,46864.32000000,47712.94000000,2820.02394000,133425727.90695118
"12/02/2021, 01:00:00",47716.44000000,48125.58000000,47588.65000000,47969.51000000,3037.95023900,145297084.09393544
"12/02/2021, 02:00:00",47968.66000000,48985.80000000,47770.58000000,47990.00000000,6786.70764900,329105189.36083577
"12/02/2021, 03:00:00",47990.01000000,48550.00000000,47721.00000000,48477.50000000,2957.11592700,142466595.59612409
"12/02/2021, 04:00:00",48477.51000000,48477.51000000,47729.68000000,47935.66000000,3206.02141300,154268952.43159719
"12/02/2021, 04:00:00",48477.51000000,48477.51000000,47729.68000000,47935.66000000,3206.02141300,154268952.43159719
"12/02/2021, 05:00:00",47935.66000000,47988.49000000,47338.35000000,47587.31000000,2471.16246300,117791339.87269018
"12/02/2021, 06:00:00",47587.31000000,47587.31000000,46888.00000000,47271.55000000,4724.62151100,222878560.54100781
"12/02/2021, 07:00:00",47271.54000000,47506.44000000,47086.30000000,47257.09000000,3397.95599300,160812548.46313150
"12/02/2021, 08:00:00",47257.09000000,47551.02000000,46789.00000000,47380.16000000,3483.71169900,164362658.90442514
"12/02/2021, 09:00:00",47380.15000000,47475.00000000,46903.48000000,47318.81000000,2921.00849600,137891961.65193392
"12/02/2021, 10:00:00",47318.02000000,47700.00000000,47080.00000000,47117.86000000,3406.82443700,161434280.11324426
"12/02/2021, 11:00:00",47117.86000000,47400.00000000,47027.03000000,47337.00000000,2666.71850100,125893980.83818209
"12/02/2021, 12:00:00",47337.01000000,47711.00000000,47300.00000000,47381.16000000,2710.45776600,128709097.20287873
"12/02/2021, 13:00:00",47371.80000000,47999.00000000,47280.26000000,47562.42000000,2966.76718800,141273408.13448735
"12/02/2021, 14:00:00",47560.06000000,47957.87000000,47323.61000000,47669.82000000,2999.82626000,142971083.26918040
"12/02/2021, 15:00:00",47669.82000000,48140.00000000,47646.00000000,47871.40000000,3795.08650900,181852482.15911031
"12/02/2021, 16:00:00",47871.40000000,47878.74000000,46125.00000000,46547.50000000,8109.95056100,380438580.18828964
"12/02/2021, 17:00:00",46542.60000000,47163.83000000,46525.25000000,47021.05000000,4791.74044800,224732107.80397928
"12/02/2021, 18:00:00",47021.05000000,47980.00000000,47008.40000000,47614.40000000,4632.35856400,220200748.80202655
"12/02/2021, 19:00:00",47612.52000000,47905.00000000,47459.78000000,47713.82000000,3375.04444900,160965420.00114915
"12/02/2021, 20:00:00",47713.83000000,47800.00000000,46915.32000000,47269.25000000,3866.28210200,183170674.50725803
"12/02/2021, 21:00:00",47268.27000000,47453.99000000,47086.32000000,47272.95000000,2344.98428900,110886680.18908771
"12/02/2021, 22:00:00",47272.96000000,47653.24000000,47140.26000000,47577.49000000,2591.14661000,122865293.60086744
"12/02/2021, 23:00:00",47577.49000000,48150.00000000,47560.01000000,47860.54000000,3556.84785500,170105117.73034401
"13/02/2021, 00:00:00",47860.75000000,47930.00000000,47602.71000000,47841.17000000,1481.56351100,70786383.61192161
"13/02/2021, 01:00:00",47841.16000000,47870.00000000,47155.00000000,47287.60000000,2626.13149600,124708763.99390937
"13/02/2021, 02:00:00",47298.15000000,47587.29000000,47200.00000000,47459.54000000,2749.95842900,130278520.79639110
"13/02/2021, 03:00:00",47459.53000000,47799.61000000,47412.40000000,47626.98000000,2409.97375700,114842069.79136774
"13/02/2021, 04:00:00",47629.76000000,47944.84000000,47503.57000000,47839.77000000,2036.99045900,97207665.40260089
"13/02/2021, 05:00:00",47839.77000000,48150.00000000,47693.44000000,47829.22000000,2448.08022500,117199433.02362883
"13/02/2021, 06:00:00",47829.21000000,47924.86000000,47598.89000000,47904.70000000,1983.56289600,94728852.94530847
"13/02/2021, 07:00:00",47904.69000000,47934.14000000,47397.71000000,47888.00000000,2604.32470700,124213425.66935890
"13/02/2021, 08:00:00",47887.99000000,47922.22000000,47483.88000000,47728.26000000,2058.77855700,98127246.97414455
"13/02/2021, 09:00:00",47728.25000000,47794.36000000,46990.00000000,46995.72000000,3084.23424400,146077668.02093981
"13/02/2021, 10:00:00",46995.01000000,47499.93000000,46618.00000000,47429.93000000,3749.61188800,176778974.61905360
"13/02/2021, 11:00:00",47429.92000000,47569.03000000,47061.00000000,47205.53000000,2095.84243100,99205007.00637642
"13/02/2021, 12:00:00",47205.52000000,47266.05000000,46660.44000000,46709.17000000,4954.58299000,233121108.64482687
"13/02/2021, 13:00:00",46700.77000000,46990.00000000,46251.00000000,46589.20000000,5399.86052400,251729345.47012649
"13/02/2021, 14:00:00",46586.23000000,47209.25000000,46202.53000000,46879.81000000,3800.32361700,178158136.50656325
"13/02/2021, 15:00:00",46879.81000000,47150.22000000,46557.56000000,46971.43000000,3446.30427500,161654009.80683459
"13/02/2021, 16:00:00",46971.43000000,47044.04000000,46596.37000000,46946.90000000,2508.59132200,117432469.88562899
"13/02/2021, 17:00:00",46946.67000000,47300.00000000,46883.03000000,47076.01000000,2933.38704900,138289031.88103748
"13/02/2021, 18:00:00",47076.02000000,47400.14000000,46864.48000000,47136.89000000,2729.09808200,128649056.46212938
"13/02/2021, 19:00:00",47136.90000000,47190.00000000,46735.83000000,46855.24000000,2308.46806600,108463214.98842457
"13/02/2021, 20:00:00",46855.23000000,47022.26000000,46738.24000000,46792.05000000,1858.54608200,87151435.42899831
"13/02/2021, 21:00:00",46790.39000000,47086.92000000,46708.94000000,46870.15000000,1771.33522700,83072851.52190488
"13/02/2021, 22:00:00",46871.95000000,46967.07000000,46653.58000000,46934.06000000,1644.41918400,76962780.36939968
"13/02/2021, 23:00:00",46934.07000000,47397.36000000,46700.38000000,47130.82000000,2224.29458700,104527195.39377084
"14/02/2021, 00:00:00",47132.94000000,47280.26000000,46863.63000000,47058.88000000,1292.72461900,60850363.11643882
"14/02/2021, 01:00:00",47058.88000000,47300.00000000,47001.01000000,47153.69000000,1674.80418200,78990283.69290518
"14/02/2021, 02:00:00",47156.78000000,47695.18000000,47014.17000000,47594.52000000,3370.18172200,160032955.65323055
"14/02/2021, 03:00:00",47594.52000000,47730.00000000,47244.88000000,47471.23000000,2800.47480100,132999504.11235503
"14/02/2021, 04:00:00",47475.25000000,47630.00000000,47291.13000000,47378.87000000,2140.96333100,101622478.66020674
"14/02/2021, 05:00:00",47378.87000000,47498.74000000,47204.98000000,47267.21000000,1924.99107300,91249019.54804192
"14/02/2021, 06:00:00",47267.20000000,47650.62000000,47220.42000000,47551.25000000,2140.73755600,101552135.18153622
"14/02/2021, 07:00:00",47551.25000000,48948.00000000,47497.39000000,48929.18000000,6249.80455200,301375915.99620004
"14/02/2021, 08:00:00",48929.18000000,49404.94000000,48505.69000000,48745.29000000,7730.20751900,378819096.25902371
"14/02/2021, 09:00:00",48745.28000000,49082.33000000,48520.00000000,48725.18000000,2672.89422700,130304315.88334336
"14/02/2021, 10:00:00",48725.18000000,49018.37000000,48389.55000000,48710.17000000,2764.14148200,134723038.64918590
"14/02/2021, 11:00:00",48710.17000000,49190.00000000,48610.86000000,49134.33000000,2619.21635100,128149093.37750377
"14/02/2021, 12:00:00",49133.33000000,49349.76000000,48956.26000000,49024.21000000,3537.81887900,173925503.24158430
"14/02/2021, 13:00:00",49024.22000000,49139.38000000,48750.59000000,49055.16000000,2377.25319500,116408121.81640217
"14/02/2021, 14:00:00",49055.17000000,49707.43000000,48999.57000000,49436.86000000,5146.83708100,254304722.44098076
"14/02/2021, 15:00:00",49434.05000000,49578.67000000,48550.00000000,48759.63000000,4143.32885900,203312553.42023441
"14/02/2021, 16:00:00",48759.62000000,49069.37000000,48449.76000000,48757.38000000,3279.61955400,160075756.54762092
"14/02/2021, 17:00:00",48757.39000000,48943.47000000,48101.38000000,48541.18000000,3668.24824000,177837037.04234682
"14/02/2021, 18:00:00",48537.96000000,49075.43000000,48424.66000000,49006.74000000,3211.72195400,156577943.29069835
"14/02/2021, 19:00:00",49005.01000000,49100.00000000,48587.00000000,48619.19000000,2166.34239900,105859597.96267876
"14/02/2021, 20:00:00",48619.20000000,48819.29000000,48400.31000000,48739.99000000,2031.32711600,98756144.55389657
"14/02/2021, 21:00:00",48739.99000000,48919.86000000,48479.80000000,48693.39000000,1647.87755700,80279379.08039663
"14/02/2021, 22:00:00",48693.38000000,49000.00000000,48600.00000000,48929.50000000,1775.36510500,86734312.94108836
"14/02/2021, 23:00:00",48929.50000000,49058.74000000,48755.47000000,48822.66000000,1772.35823100,86671621.44494648
"15/02/2021, 00:00:00",48822.67000000,49300.00000000,48706.53000000,49012.94000000,1875.45012600,91999378.96832099
"15/02/2021, 01:00:00",49012.94000000,49094.71000000,48505.79000000,48577.79000000,2688.31462300,131238722.76290996
"15/02/2021, 02:00:00",48580.47000000,49010.92000000,48428.00000000,48763.62000000,2016.44349500,98237902.75557831
"15/02/2021, 03:00:00",48763.79000000,48816.62000000,47700.00000000,48011.44000000,4889.30019600,235426059.12818572
"15/02/2021, 04:00:00",48011.45000000,48213.83000000,45570.79000000,46874.02000000,11217.85149100,524402408.59355430
"15/02/2021, 05:00:00",46874.01000000,47269.09000000,46540.67000000,47120.30000000,4188.45200300,196816109.46067822
"15/02/2021, 06:00:00",47120.31000000,47136.02000000,46174.78000000,46866.57000000,4963.73452400,231640212.72911710
"15/02/2021, 07:00:00",46866.56000000,47000.00000000,46400.00000000,46722.49000000,2939.43039800,137310368.09635524
"15/02/2021, 08:00:00",46722.48000000,47140.00000000,46683.02000000,46887.36000000,2622.53921200,123158432.47353344
"15/02/2021, 09:00:00",46887.36000000,47441.02000000,46831.61000000,47267.06000000,2861.55980200,135181501.07298136
"15/02/2021, 10:00:00",47270.50000000,47772.00000000,47112.38000000,47599.99000000,2821.99134500,133918267.12457979
"15/02/2021, 11:00:00",47600.00000000,47724.64000000,47201.27000000,47505.66000000,3001.82932500,142576622.11924442
"15/02/2021, 12:00:00",47505.67000000,47888.00000000,47306.02000000,47849.99000000,2326.61287800,110656982.90530200
"15/02/2021, 13:00:00",47849.99000000,47999.00000000,47606.86000000,47802.66000000,2660.67096300,127203238.52893592
"15/02/2021, 14:00:00",47802.67000000,48070.00000000,47423.99000000,47951.01000000,3213.28005900,153304036.36698223
"15/02/2021, 15:00:00",47951.01000000,48219.23000000,47800.00000000,47960.73000000,3089.86453000,148366647.54025140
"15/02/2021, 16:00:00",47963.69000000,48150.62000000,47472.92000000,47564.16000000,3063.76672800,146519643.89369118
"15/02/2021, 17:00:00",47563.58000000,48000.00000000,47536.15000000,47938.83000000,2186.45038100,104527719.43185056
"15/02/2021, 18:00:00",47938.84000000,48570.75000000,47938.83000000,48494.96000000,3853.34875200,186222808.78934653
"15/02/2021, 19:00:00",48494.97000000,48800.00000000,48399.23000000,48562.31000000,2723.91403300,132525799.34526871
"15/02/2021, 20:00:00",48562.31000000,48698.52000000,48342.22000000,48358.99000000,2040.89843400,99038423.24332974
"15/02/2021, 21:00:00",48361.00000000,48742.52000000,48354.78000000,48657.31000000,1945.42837200,94501180.34830712
"15/02/2021, 22:00:00",48657.31000000,48801.00000000,48453.87000000,48580.99000000,3063.15339900,149075816.14749957
"15/02/2021, 23:00:00",48581.00000000,48750.00000000,48111.11000000,48207.54000000,2767.08275300,134028984.37812317
"16/02/2021, 00:00:00",48201.18000000,48334.23000000,47643.00000000,48284.89000000,2835.28984100,136203912.55939989
"16/02/2021, 01:00:00",48284.90000000,48432.73000000,47809.99000000,47911.10000000,2105.26387000,101375983.63262613
"16/02/2021, 02:00:00",47911.10000000,47958.40000000,47003.62000000,47669.02000000,4446.88263000,211520110.56438769
"16/02/2021, 03:00:00",47669.03000000,48319.33000000,47605.96000000,48305.28000000,2586.10856200,124140059.17193203
"16/02/2021, 04:00:00",48305.28000000,48689.25000000,48160.12000000,48442.06000000,2292.25947100,110969746.49352592
"16/02/2021, 05:00:00",48442.05000000,49670.00000000,48405.11000000,49624.03000000,5795.63915500,285488361.36382928
"16/02/2021, 06:00:00",49624.02000000,49998.00000000,49068.41000000,49350.01000000,5457.71299300,270563379.05828514
"16/02/2021, 07:00:00",49350.01000000,49500.00000000,48969.00000000,49179.03000000,2937.10233400,144638880.08477047
"16/02/2021, 08:00:00",49179.04000000,49234.70000000,48550.00000000,49023.74000000,3291.76102900,160999597.65167020
"16/02/2021, 09:00:00",49020.91000000,49281.81000000,48609.90000000,49163.46000000,2651.26426400,129833533.79377934
"16/02/2021, 10:00:00",49161.75000000,49300.00000000,48871.20000000,49293.26000000,2651.81617900,130244759.29780029
"16/02/2021, 11:00:00",49289.75000000,49318.47000000,48900.00000000,49283.30000000,2177.75779000,106976494.62458385
"16/02/2021, 12:00:00",49283.30000000,49318.47000000,48750.09000000,49020.00000000,2241.00369300,109964695.63731140
"16/02/2021, 13:00:00",49020.00000000,49114.68000000,48700.00000000,48915.48000000,2048.97807800,100241550.94394563
"16/02/2021, 14:00:00",48915.49000000,50689.18000000,48403.21000000,49650.01000000,14737.10386500,732384592.48279260
"16/02/2021, 15:00:00",49650.00000000,49826.12000000,48862.99000000,48950.89000000,5108.59246500,251611466.30664461
"16/02/2021, 16:00:00",48950.89000000,49457.00000000,48700.00000000,49289.40000000,4348.89993700,213452078.27008461
"16/02/2021, 17:00:00",49286.80000000,49509.84000000,48935.70000000,48956.91000000,3296.49630900,162347104.02420421
"16/02/2021, 18:00:00",48956.91000000,49291.00000000,48073.00000000,48167.68000000,4643.95192900,226315620.09887102
"16/02/2021, 19:00:00",48165.07000000,48618.60000000,48128.81000000,48230.50000000,3626.44968800,175494885.18182849
"16/02/2021, 20:00:00",48230.63000000,48692.10000000,47750.00000000,48616.79000000,4046.88939600,195127956.52220223
"16/02/2021, 21:00:00",48616.79000000,48800.42000000,48340.14000000,48537.39000000,1898.84599200,92258235.99179017
"16/02/2021, 22:00:00",48536.35000000,48784.29000000,48173.81000000,48769.27000000,2584.41782600,125224973.58411438
"16/02/2021, 23:00:00",48769.28000000,48809.09000000,48355.80000000,48575.07000000,2220.45870700,107864262.87435384
"17/02/2021, 00:00:00",48575.06000000,49180.00000000,48524.65000000,49108.68000000,1763.41221300,86066130.65612859
"17/02/2021, 01:00:00",49113.91000000,49290.00000000,48933.33000000,49133.45000000,1959.46179300,96255303.01353128
"17/02/2021, 02:00:00",49133.45000000,49566.66000000,49034.35000000,49079.99000000,2890.37085800,142739155.81647983
"17/02/2021, 03:00:00",49079.99000000,49417.25000000,48947.00000000,49282.80000000,1693.38424600,83381268.34242158
"17/02/2021, 04:00:00",49283.14000000,50274.88000000,49268.42000000,49654.89000000,4959.60353500,247368994.85793249
"17/02/2021, 05:00:00",49657.54000000,49759.46000000,49231.09000000,49657.38000000,2563.13435700,126902933.72016300
"17/02/2021, 06:00:00",49657.84000000,49963.40000000,49106.75000000,49345.38000000,3012.37512700,149086045.25660271
"17/02/2021, 07:00:00",49345.39000000,49731.03000000,49227.68000000,49706.80000000,2239.28153900,110753762.97523999
"17/02/2021, 08:00:00",49706.80000000,50677.58000000,49624.06000000,50556.05000000,6397.97406700,321370364.39629328
"17/02/2021, 09:00:00",50556.15000000,51266.09000000,50200.00000000,51112.39000000,6735.57496700,342035834.26117668
"17/02/2021, 10:00:00",51116.77000000,51300.00000000,50628.58000000,51031.71000000,4279.62119300,217886860.01050137
"17/02/2021, 11:00:00",51031.71000000,51678.36000000,50991.69000000,51431.04000000,5578.73201700,286611008.96667963
"17/02/2021, 12:00:00",51436.11000000,51612.80000000,50995.00000000,51192.00000000,3569.37083300,183265198.81630454
"17/02/2021, 13:00:00",51192.00000000,51675.55000000,51101.07000000,51273.46000000,3178.17850300,163389326.95798126
"17/02/2021, 14:00:00",51270.86000000,51530.00000000,50777.20000000,51039.56000000,4448.57671200,227775681.68139399
"17/02/2021, 15:00:00",51039.56000000,51234.00000000,50542.30000000,51149.96000000,4231.90257000,215340528.89268039
"17/02/2021, 16:00:00",51149.97000000,51284.78000000,50770.82000000,51262.00000000,4229.88726300,215714255.19115635
"17/02/2021, 17:00:00",51262.01000000,51633.17000000,50968.87000000,51169.97000000,3226.68134900,165434598.21261716
"17/02/2021, 18:00:00",51169.97000000,51435.09000000,50780.00000000,51241.35000000,3213.60820100,164123126.33986162
"17/02/2021, 19:00:00",51241.35000000,51436.00000000,51085.95000000,51376.85000000,2383.38491000,122173286.38895154
"17/02/2021, 20:00:00",51380.78000000,51780.00000000,51304.96000000,51430.59000000,2455.34674600,126498176.77004941
"17/02/2021, 21:00:00",51430.59000000,52395.00000000,51374.56000000,52142.35000000,4887.84160900,254172782.78805094
"17/02/2021, 22:00:00",52142.36000000,52546.00000000,51956.82000000,52240.00000000,3160.98879700,165159364.15775175
"17/02/2021, 23:00:00",52239.99000000,52618.74000000,52021.37000000,52349.99000000,2544.38664700,133129592.23551998
"18/02/2021, 00:00:00",52349.99000000,52381.20000000,51893.34000000,52104.43000000,1961.28032700,102283994.68977260
"18/02/2021, 01:00:00",52104.44000000,52397.84000000,51899.64000000,52119.71000000,1902.15144500,99235373.08971611
"18/02/2021, 02:00:00",52117.67000000,52530.00000000,52104.69000000,52267.32000000,2415.71188100,126462808.59351453
"18/02/2021, 03:00:00",52263.85000000,52383.42000000,52026.06000000,52132.46000000,3038.62669900,158563091.46887272
"18/02/2021, 04:00:00",52132.47000000,52340.01000000,51933.24000000,52318.89000000,2290.19600500,119421691.26987759
"18/02/2021, 05:00:00",52318.89000000,52399.73000000,51951.00000000,52032.64000000,1876.43842400,97826861.30463848
"18/02/2021, 06:00:00",52032.64000000,52180.00000000,51712.50000000,52153.36000000,2402.28846800,124762052.22122244
"18/02/2021, 07:00:00",52153.36000000,52298.00000000,52015.68000000,52170.01000000,1777.76259300,92719155.23415250
"18/02/2021, 08:00:00",52170.02000000,52237.45000000,51862.78000000,51905.66000000,1952.33030800,101615004.47725443
"18/02/2021, 09:00:00",51905.65000000,52085.85000000,51295.00000000,51901.96000000,4482.23840700,231492219.32012465
"18/02/2021, 10:00:00",51901.95000000,52168.75000000,51542.32000000,51706.88000000,2314.54402300,119941863.11582020
"18/02/2021, 11:00:00",51706.87000000,51873.41000000,51459.82000000,51770.99000000,2754.16149000,142340212.09189810
"18/02/2021, 12:00:00",51772.82000000,52000.00000000,51529.20000000,51643.50000000,2180.56772900,112913519.80171945
"18/02/2021, 13:00:00",51643.49000000,51720.32000000,51133.00000000,51374.07000000,3329.97338200,171274319.05293026
"18/02/2021, 14:00:00",51375.12000000,51623.37000000,50901.90000000,51464.66000000,3689.59965300,189054669.44080802
"18/02/2021, 15:00:00",51464.67000000,52025.00000000,51262.43000000,51796.24000000,3004.84490300,155300530.92317071
"18/02/2021, 16:00:00",51796.24000000,52285.00000000,51613.23000000,52233.43000000,2980.96917900,154938085.17949990
"18/02/2021, 17:00:00",52233.43000000,52260.00000000,51450.00000000,51585.29000000,3418.73399100,176937329.82928261
"18/02/2021, 18:00:00",51585.29000000,52099.00000000,51450.00000000,52091.02000000,2524.31891600,130884579.77739727
"18/02/2021, 19:00:00",52091.03000000,52100.00000000,51777.00000000,51839.55000000,2163.57531900,112371921.92356896
"18/02/2021, 20:00:00",51839.56000000,52177.75000000,51764.16000000,51862.85000000,2028.77431800,105496043.67767959
"18/02/2021, 21:00:00",51860.40000000,52070.68000000,51685.00000000,51760.01000000,1593.36591800,82699893.18919559
"18/02/2021, 22:00:00",51760.01000000,52115.92000000,51514.26000000,52111.89000000,2609.19452600,135456895.07548493
"18/02/2021, 23:00:00",52111.89000000,52195.12000000,51892.20000000,52007.21000000,2176.64281700,113327558.51274466
"19/02/2021, 00:00:00",52005.08000000,52075.07000000,51615.01000000,51837.19000000,1724.94218000,89417272.03740988
"19/02/2021, 01:00:00",51837.18000000,51920.51000000,51510.00000000,51552.60000000,2028.24582500,104755499.96919844
"19/02/2021, 02:00:00",51552.61000000,51943.99000000,51452.00000000,51511.33000000,2713.99459100,140325236.14208726
"19/02/2021, 03:00:00",51512.62000000,51700.99000000,51165.88000000,51325.44000000,2620.93680300,134749623.27586721
"19/02/2021, 04:00:00",51325.44000000,51339.05000000,50710.20000000,51248.52000000,3846.48439000,196444482.96142958
"19/02/2021, 05:00:00",51248.53000000,51500.15000000,51200.00000000,51245.00000000,1787.93614700,91806401.12800927
"19/02/2021, 06:00:00",51247.86000000,51530.56000000,50918.00000000,51166.30000000,1969.38099200,100815563.36062377
"19/02/2021, 07:00:00",51166.29000000,51567.26000000,51166.29000000,51524.05000000,2079.78925000,106871810.17193274
"19/02/2021, 08:00:00",51524.06000000,51822.96000000,51517.16000000,51734.88000000,2693.88085800,139210203.26247520
"19/02/2021, 09:00:00",51734.87000000,51894.77000000,51654.57000000,51727.08000000,2224.77573300,115164269.58954758
"19/02/2021, 10:00:00",51727.09000000,52293.77000000,51649.82000000,52236.31000000,2775.40234700,144118630.72947438
"19/02/2021, 11:00:00",52236.31000000,52965.31000000,52218.62000000,52690.70000000,5901.16645800,310796784.20453511
"19/02/2021, 12:00:00",52690.75000000,52984.99000000,52625.00000000,52687.60000000,2635.22912700,139156643.20101719
"19/02/2021, 13:00:00",52685.98000000,52863.19000000,52485.95000000,52710.00000000,2380.09901500,125517764.46963318
"19/02/2021, 14:00:00",52709.99000000,52729.75000000,52400.09000000,52534.75000000,2360.66813300,124206180.92702526
"19/02/2021, 15:00:00",52534.76000000,52850.00000000,52315.37000000,52800.04000000,2831.21696500,148967037.12173166
"19/02/2021, 16:00:00",52800.03000000,53280.00000000,52653.93000000,52890.00000000,3789.65655000,200676344.41197990
"19/02/2021, 17:00:00",52877.10000000,53886.07000000,52810.11000000,53863.19000000,5187.73271900,277195452.06437244
"19/02/2021, 18:00:00",53863.82000000,54850.00000000,53605.58000000,54368.65000000,6521.08734300,353986874.90433082
"19/02/2021, 19:00:00",54368.61000000,54766.34000000,54054.00000000,54765.49000000,2446.44460700,133286273.95126311
"19/02/2021, 20:00:00",54765.50000000,55435.96000000,54525.11000000,55384.46000000,2849.83242300,156724151.03477345
"19/02/2021, 21:00:00",55384.46000000,55843.78000000,54583.95000000,54990.01000000,5529.09411400,304068964.59181108
"19/02/2021, 22:00:00",54994.85000000,55698.16000000,54800.00000000,55348.33000000,3733.04848500,206292559.74413172
"19/02/2021, 23:00:00",55345.17000000,56368.00000000,55304.52000000,55651.16000000,5011.99036400,280151757.43058394
"20/02/2021, 00:00:00",55651.16000000,55767.29000000,55130.00000000,55426.40000000,3226.95406900,178971150.41723793
"20/02/2021, 01:00:00",55426.40000000,55950.00000000,55330.00000000,55906.00000000,2542.97653700,141663668.58837266
"20/02/2021, 02:00:00",55906.00000000,56500.00000000,55322.00000000,56226.73000000,5639.85206300,315580909.79922147
"20/02/2021, 03:00:00",56223.44000000,56609.14000000,55946.27000000,56179.17000000,3867.21968100,217600207.67930692
"20/02/2021, 04:00:00",56179.16000000,56395.00000000,55959.41000000,56143.46000000,2927.80920200,164594593.35020089
"20/02/2021, 05:00:00",56143.46000000,56250.00000000,55481.38000000,55706.07000000,2837.35212900,158565110.54746008
"20/02/2021, 06:00:00",55711.90000000,56144.87000000,55511.00000000,55815.19000000,1943.94171300,108608963.33222419
"20/02/2021, 07:00:00",55815.19000000,55952.18000000,55555.55000000,55675.43000000,1876.99088600,104616251.66430172
"20/02/2021, 08:00:00",55675.44000000,55952.88000000,55580.00000000,55937.12000000,1688.23270000,94196751.80932634
"20/02/2021, 09:00:00",55937.02000000,55967.14000000,55185.98000000,55207.92000000,3179.75022900,176654915.35822290
"20/02/2021, 10:00:00",55207.93000000,55674.68000000,55185.16000000,55236.53000000,2266.72007200,125623432.56659793
"20/02/2021, 11:00:00",55236.54000000,55525.00000000,55030.00000000,55252.40000000,2534.56658600,140183539.19055306
"20/02/2021, 12:00:00",55252.40000000,55929.23000000,55210.53000000,55895.31000000,2330.74195200,129723444.86482127
"20/02/2021, 13:00:00",55895.31000000,56388.37000000,55752.77000000,56355.91000000,2787.34971200,155931507.43980731
"20/02/2021, 14:00:00",56355.94000000,57700.46000000,56268.01000000,57291.92000000,6646.36125500,379343463.92682278
"20/02/2021, 15:00:00",57291.93000000,57550.00000000,56923.04000000,57274.34000000,3515.23980700,201257726.46089098
"20/02/2021, 16:00:00",57274.35000000,57426.57000000,56080.00000000,56280.83000000,4268.77802300,243081284.26698700
"20/02/2021, 17:00:00",56280.83000000,56759.99000000,55722.11000000,56145.97000000,5099.63497900,286778901.86173186
"20/02/2021, 18:00:00",56136.55000000,56943.60000000,56136.55000000,56720.16000000,3717.38436700,210031148.92345144
"20/02/2021, 19:00:00",56720.17000000,57425.00000000,56713.79000000,57048.35000000,4217.72333900,240931598.98318140
"20/02/2021, 20:00:00",57048.35000000,57152.33000000,56800.01000000,57115.24000000,1840.03131000,104893005.61052269
"20/02/2021, 21:00:00",57118.09000000,57234.48000000,56709.23000000,56975.12000000,1864.07048000,106178555.91371001
"20/02/2021, 22:00:00",56975.12000000,57050.00000000,56562.51000000,56719.52000000,2039.86527000,115803725.90370444
"20/02/2021, 23:00:00",56719.52000000,56878.28000000,56250.66000000,56472.13000000,2361.84010600,133665925.43983636
"21/02/2021, 00:00:00",56472.13000000,56495.33000000,53863.93000000,55423.99000000,7721.82236500,427670179.98369899
"21/02/2021, 01:00:00",55424.00000000,56191.43000000,55378.02000000,55841.19000000,3774.92708800,210375714.97469261
"21/02/2021, 02:00:00",55841.19000000,56061.64000000,55477.59000000,55834.95000000,2949.77756100,164492362.88754974
